CallNo,RptNo,PRA,Beat,OffId,FromDateTime,ToDateTime,NatCall,Title,Location,AptNo,RunDate,RunDataBeginDate,RunDataEndDate,lon,lat,address
123400548,120071028,425B,530,2756,12/5/2012 6:00,12/5/2012 10:00,RBURGR,BURGLARY-RESIDENTIAL,908 PIERCE ARROW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.123735,32.640934,"908 pierce arrow drive, arlington, tx 76001, usa"
123410017,120071129,372,480,2630,12/6/2012 0:19,,RBURGR,BURGLARY-RESIDENTIAL,2318 CITRUS LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0764351,32.7053623,"2318 citrus lane, arlington, tx 76014, usa"
123480902,120072699,214,260,2523,12/13/2012 18:30,12/13/2012 22:10,RBURGR,BURGLARY-RESIDENTIAL,202 E SECOND ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.105643,32.731036,"202 east 2nd street, fort worth, tx 76010, usa"
123540281,120073831,341,310,2655,12/18/2012 21:00,12/19/2012 5:45,RBURGR,BURGLARY-RESIDENTIAL,6306 HIGH COUNTRY TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.207643,32.672422,"6306 high country trail, arlington, tx 76016, usa"
123600284,120075139,128,340,2658,12/25/2012 13:21,,RBURGR,BURGLARY-RESIDENTIAL,3211 W DIVISION ST,64,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.162131,32.73787,"3211 west division street, arlington, tx 76012, usa"
T12001729,120901077,427B,570,2198,6/22/2012 19:00,7/2/2012 14:00,RBURGR,BURGLARY-RESIDENTIAL,6602 OLDGATE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1099,32.637784,"6602 oldgate lane, arlington, tx 76002, usa"
130030654,130000467,215,410,2693,1/3/2013 5:00,1/3/2013 19:27,RBURGR,BURGLARY-RESIDENTIAL,405 MEADOWBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0896099,32.732496,"405 meadowbrook drive, arlington, tx 76010, usa"
130040747,130000659,425B,530,2705,12/27/2012 23:00,1/3/2013 18:00,RBURGR,BURGLARY-RESIDENTIAL,6612 TOWERWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.131199,32.63687,"6612 towerwood drive, arlington, tx 76001, usa"
130050861,130000904,425B,530,2489,12/27/2012 6:00,1/5/2013 21:30,RBURGR,BURGLARY-RESIDENTIAL,6426 SEAFORD RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.132535,32.639733,"6426 seaford road, arlington, tx 76001, usa"
130070525,130001179,119,330,2550,1/7/2013 13:00,1/7/2013 16:15,RBURGR,BURGLARY-RESIDENTIAL,823 DEL MAR LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.133501,32.747019,"823 del mar lane, arlington, tx 76012, usa"
130100359,130001685,260,440,451,1/10/2013 10:00,1/10/2013 10:58,RBURGR,BURGLARY-RESIDENTIAL,1534 CONNALLY TE,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.093018,32.718295,"1534 connally terrace, arlington, tx 76010, usa"
130120474,130002208,135,260,2725,1/11/2013 18:00,1/12/2013 15:00,RBURGR,BURGLARY-RESIDENTIAL,311 JEFFERSON ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.11551,32.740042,"311 jefferson street, arlington, tx 76012, usa"
130160174,130002804,208,360,1881,1/15/2013 23:00,1/16/2013 7:30,RBURGR,BURGLARY-RESIDENTIAL,2020 VALLEY LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.140765,32.724773,"2020 valley lane, arlington, tx 76013, usa"
130170478,130003087,208,360,1521,1/17/2013 8:25,1/17/2013 15:10,RBURGR,BURGLARY-RESIDENTIAL,1716 SMITH LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.133809,32.727503,"1716 smith lane, arlington, tx 76013, usa"
130240724,130004493,460A,580,1406,1/24/2013 10:00,1/24/2013 15:00,RBURGR,BURGLARY-RESIDENTIAL,1411 CREST GLEN DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085153,32.640675,"1411 crest glen drive, arlington, tx 76002, usa"
130250464,130004646,346,350,2755,1/25/2013 13:54,,RBURGR,BURGLARY-RESIDENTIAL,4004 BAY SPRINGS CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.16819,32.676721,"4004 bay springs court, arlington, tx 76016, usa"
130250502,130004655,256,420,2735,12/13/2012 20:38,,RBURGR,BURGLARY-RESIDENTIAL,2611 PLAZA ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.061704,32.727837,"2611 plaza street, arlington, tx 76010, usa"
130250828,130004747,413B,550,2474,1/25/2013 12:30,1/25/2013 12:35,RBURGR,BURGLARY-RESIDENTIAL,918 THISTLE RIDGE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.123023,32.665016,"918 thistle ridge lane, arlington, tx 76017, usa"
130260429,130004852,417A,550,1307,1/25/2013 22:00,1/26/2013 5:00,RBURGR,BURGLARY-RESIDENTIAL,509 LANTANA DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.106803,32.655923,"509 lantana drive, arlington, tx 76018, usa"
130280837,130005354,408,320,2747,1/28/2013 6:00,1/28/2013 20:10,RBURGR,BURGLARY-RESIDENTIAL,5401 LANSINGFORD TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.179982,32.659372,"5401 lansingford trail, arlington, tx 76017, usa"
130320810,130006263,257,450,2695,2/1/2013 7:00,2/1/2013 18:40,RBURGR,BURGLARY-RESIDENTIAL,2103 MARILYN LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0740579,32.721944,"2103 marilyn lane, arlington, tx 76010, usa"
123480203,120072550,222,340,1924,12/12/2012 18:30,12/13/2012 8:55,RBURGR,BURGLARY-RESIDENTIAL,2206 SHADY VIEW CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.163304,32.707744,"2206 shady view court, arlington, tx 76013, usa"
123480320,120072570,423A,520,1808,12/13/2012 11:17,,RBURGR,BURGLARY-RESIDENTIAL,2610 HEDGEAPPLE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.15172,32.64497,"2610 hedgeapple drive, arlington, tx 76001, usa"
123490494,120072809,423C,520,2759,12/14/2012 10:00,12/14/2012 14:00,RBURGR,BURGLARY-RESIDENTIAL,2412 CHERRY SAGE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.147187,32.634511,"2412 cherry sage drive, arlington, tx 76001, usa"
123490626,120072838,339,310,2454,12/14/2012 8:00,,RBURGR,BURGLARY-RESIDENTIAL,6815 SHORE BREEZE CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.216579,32.678903,"6815 shore breeze court, arlington, tx 76016, usa"
123490740,120072885,371,470,2602,12/14/2012 7:30,12/14/2012 17:30,RBURGR,BURGLARY-RESIDENTIAL,1713 GALAHAD LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.083609,32.704249,"1713 galahad lane, arlington, tx 76014, usa"
123520066,120073354,74,220,2628,12/17/2012 2:09,,RBURGR,BURGLARY-RESIDENTIAL,1607 N WATSON RD,214,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0626166,32.7747554,"1607 north watson road, arlington, tx 76006, usa"
123520287,120073442,391,320,1834,12/17/2012 9:59,12/17/2012 10:18,RBURGR,BURGLARY-RESIDENTIAL,5936 SAGEBRUSH TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2003133,32.6654173,"5936 sagebrush trail, arlington, tx 76017, usa"
123520791,120073520,397,510,2759,12/13/2012 7:30,12/16/2012 18:36,RBURGR,BURGLARY-RESIDENTIAL,2000 THAMES DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.137857,32.664439,"2000 thames drive, arlington, tx 76017, usa"
123520909,120073538,383,470,2259,12/17/2012 6:30,12/17/2012 7:00,RBURGR,BURGLARY-RESIDENTIAL,3630 LANDERS LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0672151,32.685626,"3630 landers lane, arlington, tx 76014, usa"
123530445,120073629,413B,550,2377,12/18/2012 12:20,,RBURGR,BURGLARY-RESIDENTIAL,829 LAWNDALE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.119228,32.663986,"829 lawndale drive, arlington, tx 76017, usa"
123530441,120073637,377,480,1920,12/18/2012 10:15,12/18/2012 12:15,RBURGR,BURGLARY-RESIDENTIAL,2314 CRIPPLE CREEK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0695072,32.6979414,"2314 cripple creek drive, arlington, tx 76014, usa"
123540225,120073815,377,480,2174,12/6/2012 8:00,12/18/2012 13:30,RBURGR,BURGLARY-RESIDENTIAL,2332 IDLEWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.068067,32.699446,"2332 idlewood drive, arlington, tx 76014, usa"
123550246,120074074,377,480,1560,12/19/2012 9:00,12/19/2012 9:30,RBURGR,BURGLARY-RESIDENTIAL,2330 IDLEWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.068292,32.699445,"2330 idlewood drive, arlington, tx 76014, usa"
123560482,120074304,235,430,2174,12/19/2012 15:00,12/19/2012 15:30,RBURGR,BURGLARY-RESIDENTIAL,715 CARSWELL TE,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.099467,32.717742,"715 carswell terrace, arlington, tx 76010, usa"
123560480,120074315,354,380,720,12/21/2012 9:30,12/21/2012 13:01,RBURGR,BURGLARY-RESIDENTIAL,3708 CAPE HATTERAS LN,105,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1381762,32.6858655,"3708 cape hatteras lane, arlington, tx 76015, usa"
123600290,120075151,248,430,2447,12/24/2012 17:30,12/25/2012 12:30,RBURGR,BURGLARY-RESIDENTIAL,424 W PIONEER PW,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
123640761,120075918,155,270,2549,12/29/2012 12:30,12/29/2012 21:45,RBURGR,BURGLARY-RESIDENTIAL,1006 ANDREWS ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.094379,32.753608,"1006 andrews street, arlington, tx 76011, usa"
123660375,120076198,316,460,1257,12/31/2012 14:10,12/31/2012 14:50,RBURGR,BURGLARY-RESIDENTIAL,506 RITA LN,C,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.112508,32.6943119,"506 rita lane, arlington, tx 76014, usa"
130030180,130000355,257,450,538,1/3/2013 9:00,,RBURGR,BURGLARY-RESIDENTIAL,2013 E PARK ROW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.075944,32.721155,"2013 east park row drive, arlington, tx 76010, usa"
130040015,130000507,255,410,2751,1/4/2013 0:18,1/4/2013 1:04,RBURGR,BURGLARY-RESIDENTIAL,219 ROBERTS CR,D,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.069009,32.734301,"219 roberts circle, arlington, tx 76010, usa"
130070479,130001167,408,320,2687,1/7/2013 10:30,1/7/2013 13:30,RBURGR,BURGLARY-RESIDENTIAL,4601 OLD LONDON LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.181903,32.655758,"4601 old london lane, arlington, tx 76017, usa"
130340716,130006660,459,580,2459,1/31/2013 10:00,2/3/2013 15:00,RBURGR,BURGLARY-RESIDENTIAL,5628 CREEKHOLLOW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.080645,32.65346,"5628 creekhollow drive, arlington, tx 76018, usa"
130350483,130006765,376,480,2322,2/4/2013 13:57,,RBURGR,BURGLARY-RESIDENTIAL,2600 KRISTINWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.071751,32.701093,"2600 kristinwood drive, arlington, tx 76014, usa"
130390522,130007540,376,480,2573,2/7/2013 12:00,2/8/2013 13:00,RBURGR,BURGLARY-RESIDENTIAL,2510 SUMMER PLACE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.071372,32.702985,"2510 summer place drive, arlington, tx 76014, usa"
130450611,130008668,258,450,2695,2/14/2013 14:30,2/14/2013 14:51,RBURGR,BURGLARY-RESIDENTIAL,2203 SKYLARK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.071207,32.723518,"2203 skylark drive, arlington, tx 76010, usa"
130460549,130008891,206,340,2764,2/15/2013 13:00,2/15/2013 14:00,RBURGR,BURGLARY-RESIDENTIAL,2716 HOLLYWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.153083,32.730148,"2716 hollywood drive, arlington, tx 76013, usa"
130530726,130010350,253,440,2694,2/22/2013 8:00,2/22/2013 19:10,RBURGR,BURGLARY-RESIDENTIAL,1107 SUNNYVALE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.093507,32.724474,"1107 sunnyvale drive, arlington, tx 76010, usa"
130560514,130010936,372,480,2322,2/25/2013 15:23,,RBURGR,BURGLARY-RESIDENTIAL,2022 GRAPEVINE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0748356,32.7054555,"2022 grapevine lane, arlington, tx 76014, usa"
130570771,130011190,444A,570,2624,2/26/2013 12:00,2/26/2013 15:30,RBURGR,BURGLARY-RESIDENTIAL,7414 QUAIL POINT LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.112167,32.624865,"7414 quail point lane, arlington, tx 76002, usa"
130110724,130001972,303,350,2448,1/11/2013 11:30,1/11/2013 15:29,RBURGR,BURGLARY-RESIDENTIAL,2303 WHISPERTON DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.18067,32.7065399,"2303 whisperton drive, arlington, tx 76016, usa"
130110761,130001990,334,350,2448,1/3/2013 15:45,1/11/2013 16:00,RBURGR,BURGLARY-RESIDENTIAL,3801 DANBURY DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.177457,32.68618,"3801 danbury drive, arlington, tx 76016, usa"
130110855,130002022,458,580,2530,1/11/2013 8:05,1/11/2013 17:38,RBURGR,BURGLARY-RESIDENTIAL,2315 EDINBURGH ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.067125,32.6532709,"2315 edinburgh street, arlington, tx 76018, usa"
130120582,130002230,208,360,2595,1/11/2013 13:00,1/12/2013 18:22,RBURGR,BURGLARY-RESIDENTIAL,1208 RAVENWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.140109,32.7232119,"1208 ravenwood drive, arlington, tx 76013, usa"
130130151,130002312,440A,570,2489,1/12/2013 19:00,1/13/2013 4:25,RBURGR,BURGLARY-RESIDENTIAL,1000 MAZOURKA DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1274959,32.616067,"1000 mazourka drive, arlington, tx 76001, usa"
130130235,130002338,133,330,1834,1/12/2013 17:30,1/13/2013 9:15,RBURGR,BURGLARY-RESIDENTIAL,619 OAKWOOD LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.140222,32.741855,"619 oakwood lane, arlington, tx 76012, usa"
130140274,130002487,233,360,720,1/14/2013 7:50,1/14/2013 10:00,RBURGR,BURGLARY-RESIDENTIAL,922 W INWOOD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.117153,32.714933,"922 west inwood drive, arlington, tx 76013, usa"
130150476,130002734,465B,580,2710,1/14/2013 10:30,1/14/2013 16:30,RBURGR,BURGLARY-RESIDENTIAL,9116 WATER OAK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.084875,32.597993,"9116 water oak drive, arlington, tx 76002, usa"
130170500,130003074,377,480,2695,1/17/2013 7:20,1/17/2013 15:40,RBURGR,BURGLARY-RESIDENTIAL,2418 SPRINGRIDGE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.065663,32.694844,"2418 springridge drive, arlington, tx 76014, usa"
130200086,130003588,221,340,1948,1/19/2013 21:00,1/20/2013 0:30,RBURGR,BURGLARY-RESIDENTIAL,1700 WOODSIDE CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.180123,32.717548,"1700 woodside court, arlington, tx 76013, usa"
130200741,130003713,453D,560,2723,1/7/2013 14:00,1/20/2013 21:00,RBURGR,BURGLARY-RESIDENTIAL,2006 LENNOX LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.07433,32.6583309,"2006 lennox lane, arlington, tx 76018, usa"
130220261,130003950,260,440,451,1/22/2013 10:44,,RBURGR,BURGLARY-RESIDENTIAL,1604 LACKLAND ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.090402,32.717219,"1604 lackland street, arlington, tx 76010, usa"
130220456,130004003,373,470,2694,1/22/2013 15:15,,RBURGR,BURGLARY-RESIDENTIAL,1305 CLOUDCROFT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.09102,32.696953,"1305 cloudcroft drive, arlington, tx 76014, usa"
130220400,130004018,15,210,2220,1/22/2013 13:30,,RBURGR,BURGLARY-RESIDENTIAL,1004 CLEMSON DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.117801,32.779146,"1004 clemson drive, arlington, tx 76012, usa"
130220647,130004082,405,320,2658,1/22/2013 6:30,1/22/2013 18:00,RBURGR,BURGLARY-RESIDENTIAL,6120 SILKCREST TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.204211,32.662124,"6120 silkcrest trail, arlington, tx 76017, usa"
130230599,130004251,128,340,2448,1/23/2013 10:00,1/23/2013 14:45,RBURGR,BURGLARY-RESIDENTIAL,3211 W DIVISION ST,239,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.162131,32.73787,"3211 west division street, arlington, tx 76012, usa"
130240720,130004482,391,320,2101,1/24/2013 7:30,1/24/2013 16:50,RBURGR,BURGLARY-RESIDENTIAL,4907 CANBERRA LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.200264,32.667239,"4907 canberra lane, arlington, tx 76017, usa"
130240700,130004487,377,480,2573,1/24/2013 13:40,1/24/2013 16:00,RBURGR,BURGLARY-RESIDENTIAL,2400 OVERBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.067337,32.695626,"2400 overbrook drive, arlington, tx 76014, usa"
130240801,130004501,360,380,1521,1/24/2013 18:22,,RBURGR,BURGLARY-RESIDENTIAL,3404 RALL CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1268566,32.6908887,"3404 rall court, arlington, tx 76015, usa"
130270685,130005138,132,330,2490,1/27/2013 22:00,1/27/2013 22:30,RBURGR,BURGLARY-RESIDENTIAL,2009 OAKWOOD CT,B,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.141363,32.739039,"2009 oakwood court, arlington, tx 76012, usa"
130290495,130005541,377,480,1257,1/29/2013 8:50,1/29/2013 15:30,RBURGR,BURGLARY-RESIDENTIAL,2318 OVERBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.068177,32.695634,"2318 overbrook drive, arlington, tx 76014, usa"
130290645,130005581,425A,530,2724,1/29/2013 7:30,1/29/2013 13:00,RBURGR,BURGLARY-RESIDENTIAL,846 PACKARD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.12181,32.644146,"846 packard drive, arlington, tx 76001, usa"
130350557,130006772,460A,580,2710,1/31/2013 7:00,1/31/2013 15:30,RBURGR,BURGLARY-RESIDENTIAL,6403 BROOKBRIAR CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085483,32.642402,"6403 brookbriar court, arlington, tx 76018, usa"
130360657,130006960,208,360,1521,2/5/2013 14:30,2/5/2013 15:30,RBURGR,BURGLARY-RESIDENTIAL,1900 VALLEY LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.137403,32.726297,"1900 valley lane, arlington, tx 76013, usa"
130370298,130007066,453D,560,2028,2/6/2013 9:52,,RBURGR,BURGLARY-RESIDENTIAL,2426 WHISPERING CREEK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.065904,32.667015,"2426 whispering creek drive, arlington, tx 76018, usa"
130370916,130007181,370,470,1888,2/6/2013 7:30,2/6/2013 19:00,RBURGR,BURGLARY-RESIDENTIAL,1317 SHELMAR DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.08982,32.704425,"1317 shelmar drive, arlington, tx 76014, usa"
130380181,130007269,121,250,2310,2/7/2013 8:14,,RBURGR,BURGLARY-RESIDENTIAL,1114 PAULA DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1230439,32.749033,"1114 paula drive, arlington, tx 76012, usa"
130380307,130007285,406,320,724,2/7/2013 10:00,,RBURGR,BURGLARY-RESIDENTIAL,4900 ANDALUSIA TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.186397,32.660684,"4900 andalusia trail, arlington, tx 76017, usa"
130390878,130007614,376,480,2573,2/8/2013 20:00,,RBURGR,BURGLARY-RESIDENTIAL,2220 SUMMER DAY DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.070976,32.701699,"2220 summer day drive, arlington, tx 76014, usa"
130420091,130008017,60,220,2784,2/11/2013 2:00,2/11/2013 2:20,RBURGR,BURGLARY-RESIDENTIAL,2802 RED FOX CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.077624,32.7814265,"2802 red fox court, arlington, tx 76006, usa"
130430793,130008336,15,210,2025,2/9/2013 10:00,2/12/2013 19:15,RBURGR,BURGLARY-RESIDENTIAL,901 BALDWIN DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.116659,32.78194,"901 baldwin drive, arlington, tx 76012, usa"
130440301,130008398,374,470,1449,2/13/2013 7:30,2/13/2013 9:53,RBURGR,BURGLARY-RESIDENTIAL,1400 RAMBLER RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.090113,32.698064,"1400 rambler road, arlington, tx 76014, usa"
130451157,130008771,235,430,2790,2/14/2013 19:00,2/14/2013 23:30,RBURGR,BURGLARY-RESIDENTIAL,607 BIGGS TE,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.100781,32.716278,"607 biggs terrace, arlington, tx 76010, usa"
130490022,130009374,262,450,2467,2/17/2013 14:00,2/18/2013 0:34,RBURGR,BURGLARY-RESIDENTIAL,1926 KENT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.077321,32.715521,"1926 kent drive, arlington, tx 76010, usa"
130520027,130009984,372,480,2790,2/21/2013 0:36,2/21/2013 1:02,RBURGR,BURGLARY-RESIDENTIAL,2518 SHERRY ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.072326,32.7027379,"2518 sherry street, arlington, tx 76014, usa"
130520236,130010039,262,450,1890,2/21/2013 9:34,,RBURGR,BURGLARY-RESIDENTIAL,1930 KENT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.076865,32.715518,"1930 kent drive, arlington, tx 76010, usa"
130520352,130010061,337,310,1736,2/21/2013 11:38,2/21/2013 11:58,RBURGR,BURGLARY-RESIDENTIAL,7714 BUCCANEER CR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2278931,32.6729277,"7714 buccaneer circle, arlington, tx 76016, usa"
130560769,130010995,133,330,2685,2/25/2013 9:15,2/25/2013 20:03,RBURGR,BURGLARY-RESIDENTIAL,1701 JUSTIN LYN ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1333439,32.737724,"1701 justin lyn street, arlington, tx 76012, usa"
130571045,130011243,393,350,2078,2/26/2013 12:00,2/26/2013 21:45,RBURGR,BURGLARY-RESIDENTIAL,4418 KELLY ELLIOTT RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.177604,32.67311,"4418 kelly elliott road, arlington, tx 76017, usa"
130580793,130011445,282,420,2529,2/27/2013 21:00,,RBURGR,BURGLARY-RESIDENTIAL,932 TIMBER OAKS LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.051145,32.725684,"932 timber oaks lane, arlington, tx 76010, usa"
130590639,130011556,15,210,2402,2/28/2013 8:15,2/28/2013 15:00,RBURGR,BURGLARY-RESIDENTIAL,2502 RADCLIFFE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1225429,32.775943,"2502 radcliffe drive, arlington, tx 76012, usa"
121200639,120024918,417A,550,2315,4/29/2012 17:50,,RBURGR,BURGLARY-RESIDENTIAL,5520 YAUPON DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1079344,32.6550115,"5520 yaupon drive, arlington, tx 76018, usa"
130070178,130001096,71,220,1845,1/4/2013 15:00,1/5/2013 14:00,RBURGR,BURGLARY-RESIDENTIAL,2304 CREST PARK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0698425,32.7792501,"2304 crest park drive, arlington, tx 76006, usa"
121050589,120021583,225,360,2726,4/14/2012 16:21,,RBURGR,BURGLARY-RESIDENTIAL,1808 CHERYL LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1352409,32.715501,"1808 cheryl lane, arlington, tx 76013, usa"
121050663,120021594,46,210,2220,4/14/2012 17:33,,RBURGR,BURGLARY-RESIDENTIAL,1809 E CEDAR ELM DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.127511,32.76256,"1809 east cedar elm drive, arlington, tx 76012, usa"
121060393,120021758,130,340,2658,4/14/2012 18:00,4/15/2012 13:00,RBURGR,BURGLARY-RESIDENTIAL,511 CROWLEY RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1544664,32.7385432,"511 crowley road, arlington, tx 76012, usa"
121070129,120021865,234,430,1734,4/16/2012 6:37,,RBURGR,BURGLARY-RESIDENTIAL,102 VIRGINIA LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.104776,32.715494,"102 virginia lane, arlington, tx 76010, usa"
121090555,120022433,376,480,2322,4/18/2012 13:39,,RBURGR,BURGLARY-RESIDENTIAL,2515 SUNFLOWER DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0644892,32.7014474,"2515 sunflower drive, arlington, tx 76014, usa"
121140686,120023525,451,560,2400,4/23/2012 5:30,4/23/2012 15:28,RBURGR,BURGLARY-RESIDENTIAL,4738 WAXWING DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.086977,32.670476,"4738 waxwing drive, arlington, tx 76018, usa"
